taxonomy,Lon,Lat,CK1occupants,CK1occupantsSTD,CK1structural,CK1structuralSTD,CK2occupants,CK2occupantsSTD,CK2structural,CK2structuralSTD,CKCoccupants,CKCoccupantsSTD,CKCstructural,CKCstructuralSTD,Voccupants,VoccupantsSTD,Vstructural,VstructuralSTD,SPoccupants,SPoccupantsSTD,SPstructural,SPstructuralSTD,Coccupants,CoccupantsSTD,Cstructural,CstructuralSTD,KPoccupants,KPoccupantsSTD,KPstructural,KPstructuralSTD,Toccupants,ToccupantsSTD,Tstructural,TstructuralSTD,N45occupants,N45occupantsSTD,N45structural,N45structuralSTD,Nrfoccupants,NrfoccupantsSTD,Nrfstructural,NrfstructuralSTD
MCF+MOC/LWAL+DNO/FC/HBET:1-5,76.9537,43.2539,0.55171,0.8268764330230295,937646.3333333335,766097.0727655862,0.9883906666666666,1.162811371007544,1410710.0,994087.7336756772,0.7345086666666667,0.9758500965084522,1142490.0,868887.5787017688,1.521766666666667,1.4937080932661806,1917153.333333333,1197696.1673887821,3.2906166666666667,2.3066719344665283,3331256.666666666,1621608.694301228,0.2183736666666667,0.4818455548263249,486085.66666666674,498241.96318087593,0.163745,0.592634,423707.0,723632.0,1.0590760000000001,1.2129158297077154,1480280.0,1026667.8529700937,2.8569166666666668,2.120682715411347,3012173.333333333,1530822.8637529847,5.15693,5.17692,4569440.0,3337770.0
MR+MOC/LWAL+DNO/FC/HBET:1-2,76.9537,43.2539,0.0010454623333333334,0.0033678235999430447,41639.0,62889.88437759905,0.002325263333333333,0.006068501231426275,71554.56666666668,94501.2650844186,0.0014849980000000002,0.004374128952549678,52673.13333333333,75087.0428273451,0.0050912200000000005,0.010451260733412874,123764.0,139318.35145051384,0.018443566666666668,0.02340936228081501,316672.66666666674,252884.4364975169,0.0001909261,0.000870108070362463,13987.563333333335,26694.386351940488,0.00114942,0.00610112,48514.8,112837.0,0.0036544266666666656,0.008399978596401304,97361.0,118899.58759343484,0.015308600000000002,0.020830356281451887,275850.33333333326,231813.69471769058,0.034637400000000006,0.059758800000000015,494390.0,580943.0
MR+MOC/LWAL+DNO/FC/HBET:3-5,76.9537,43.2539,2.06951,2.4895365332638835,1670373.333333333,1137213.5572187935,3.1876833333333336,3.1575772323500746,2248453.333333333,1341101.6683764963,2.5415333333333336,2.7905438227819803,1918110.0,1229081.947945973,4.262506666666667,3.666376364880664,2752520.0,1480495.1322333573,7.702750000000001,4.833557312331043,4166053.333333334,1745111.8658667384,1.0021593333333334,1.6478150529008608,1007029.6666666665,837504.6212675155,0.491238,1.36396,733360.0,949886.0,2.8892066666666665,2.992655445278583,2089000.0,1288582.786289737,6.28587,4.399334581843031,3595646.666666666,1647882.0428827896,8.12476,8.85815,4308610.0,3172580.0
MUR+ADO/LWAL+DNO/FW/HBET:1,76.9537,43.2539,0.07952233333333335,0.06592925596509573,65204.43333333332,38228.489567903845,0.12119833333333335,0.08284055078549661,89704.53333333333,44939.3833324278,0.09775426666666666,0.07371973466899258,76103.56666666668,41353.258466547835,0.1638993333333333,0.0963210020481284,112905.66666666669,49596.12035164086,0.2723953333333333,0.11776268629371152,166247.0,54823.326462779005,0.038720366666666665,0.043817304015220084,37655.7,27861.797800732256,0.0326475,0.0666684,34264.0,43642.0,0.1271783333333333,0.08511423482525639,93003.1,45806.90702732504,0.249441,0.11382544616404736,155477.33333333337,54004.59287596648,0.35352,0.221435,201684.0,97366.7
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,76.9537,43.2539,0.04940783333333334,0.04891252303632362,159807.0,101635.6830443368,0.07940169999999999,0.06396041733412593,225011.66666666663,123082.43117430601,0.06235689999999999,0.05576642053949471,188597.0,111519.46766023511,0.11190763333333333,0.07698395524682039,288985.33333333326,139476.163630206,0.20146566666666665,0.1016851252199652,444320.0,163718.60323331208,0.0223959,0.031058960564563507,89936.3,71611.3390810577,0.0182857,0.0454152,81141.5,110627.0,0.08388113333333333,0.06605979658023647,234023.33333333328,125953.32841793248,0.18166966666666665,0.09675949870454864,411982.66666666674,159297.9702740887,0.275806,0.201775,555929.0,302996.0
S/LFM+DNO/FME/HBET:1-25,76.9537,43.2539,0.021077933333333337,0.024440272555081438,110207.13333333336,94283.41743028481,0.03236116666666666,0.0299433021195058,156972.33333333337,109927.52750891028,0.025866466666666667,0.026941183416843442,130272.0,101425.23129708244,0.04290183333333333,0.03374757536801718,197774.0,119353.3264369098,0.07382323333333334,0.04021499769777717,306693.0,130896.5687768612,0.010051653333333334,0.016826933982755147,58518.6,68863.90929003862,0.00478183,0.0160112,35680.6,79355.0,0.029378599999999994,0.028578703789399237,144371.53333333333,105851.61748672316,0.06131526666666666,0.037939446714248926,263301.0,127129.30470369311,0.0767776,0.0725036,315642.0,235003.0
CR+CIP/LFINF+DNO/FC/HBET:3-7,76.9642,43.2566,0.984293,1.5401253545049147,2232383.333333333,1561248.897471366,1.63842,2.095133948523472,3027273.333333333,1932445.3129936461,1.2528316666666666,1.7858668470863728,2565996.666666666,1725429.3296645526,2.390913333333333,2.5961908235143274,3832780.0,2238886.430304137,5.160603333333333,3.878517897606708,6306206.666666668,2900005.740998149,0.4400183333333333,0.9501835342068278,1390670.0,1097263.4924159688,0.191139,0.693641,1070730.0,1199690.0,1.7476266666666664,2.174303305130174,3131473.333333333,1977254.990145569,3.3940966666666665,3.135961332983344,4762680.0,2524255.98886968,5.03388,6.9043,6168540.0,5196570.0
CR+CIP/LWAL+DNO/FC/HBET:8-16,76.9642,43.2566,0.05533446666666667,0.11836892898147815,414122.66666666674,334618.19864204107,0.09927353333333333,0.17069878070449127,578905.3333333335,431750.43279834185,0.07312130000000001,0.1413359213222173,482863.33333333326,377327.2509372851,0.15314766666666668,0.22138025600486094,751511.3333333335,518011.60747247963,0.378196,0.3719487613511661,1323932.0,736679.0429427943,0.02260483333333333,0.0694302413817879,247110.66666666663,225712.23372594485,0.00738642,0.035139300000000005,182309.0,225424.0,0.10713763333333333,0.1787285215347567,601566.6666666665,444839.62187162344,0.23213700000000004,0.283429412743867,962467.6666666665,609567.8334051283,0.371512,0.661841,1296840.0,1317160.0
CR+PC/LWAL+DUC/FC/HBET:1-16,76.9642,43.2566,0.3723940000000001,0.876306698682348,1195463.333333333,1090942.474977994,0.727057,1.3225715349231169,1805336.666666667,1477751.7449791385,0.5148016666666667,1.067506004843897,1453616.666666667,1260137.0173340498,1.2502166666666668,1.838981845569263,2550450.0,1885521.461603306,3.393906666666666,3.3378300732678263,4918273.333333333,2890872.156868158,0.13742273333333332,0.4732737048481213,645983.3333333335,691022.6727009597,0.0422872,0.199506,474702.0,637792.0,0.963226,1.5738760467182074,2153953.333333333,1680623.3661022594,2.30419,2.640587305516626,3807100.0,2450736.2605393142,5.40122,7.75807,6671330.0,6187830.0
MCF+MOC/LWAL+DNO/FC/HBET:1-5,76.9642,43.2566,0.5814193333333333,0.8646323872027927,930187.0,782281.2712829063,1.020452666666667,1.2101567192585705,1390596.666666667,1006355.9933465116,0.7638400000000001,1.0171154109430152,1127599.333333333,882647.9634536573,1.5975033333333333,1.5703088702191328,1924560.0,1216898.0960988018,3.53535,2.4070296705090932,3433793.333333333,1622958.5347239568,0.2443243333333333,0.5146248202630511,498034.66666666674,520071.2289890898,0.112289,0.364976,360359.0,537629.0,1.2875966666666667,1.3892891720588627,1643630.0,1114262.0915057042,2.620036666666667,2.0544248815909527,2760823.333333333,1464091.8078302182,4.9702,5.04239,4373250.0,3190300.0
MR+MOC/LWAL+DNO/FC/HBET:1-2,76.9642,43.2566,0.0017982299999999996,0.0061066273644486725,76550.16666666669,113420.90075564654,0.0041160400000000005,0.010948661474506065,133723.0,172017.465225999,0.0025799366666666664,0.00788200018170797,97307.43333333332,135725.44094318582,0.009794136666666666,0.01972470340590984,243516.66666666663,263227.63219291565,0.04057136666666666,0.04703723835057591,678518.3333333335,501803.603681427,0.0003379596666666667,0.0018249802340634328,25993.733333333334,49585.118674860496,0.0020921,0.0103166,92836.5,205664.0,0.008540016666666666,0.01810347068409812,220402.66666666663,247218.7553297237,0.025744666666666662,0.03591033081907705,486812.0,410605.72716063174,0.0681727,0.112683,970497.0,1105450.0
MR+MOC/LWAL+DNO/FC/HBET:3-5,76.9642,43.2566,2.6923700000000004,3.269196014112474,2228940.0,1522243.550297462,4.2120066666666665,4.2174968339235965,3025626.666666666,1810998.3807404255,3.3233433333333338,3.690668267477676,2565413.333333333,1650637.6032174826,5.8629966666666675,5.017603450133229,3804420.0,2028742.995234022,11.322426666666667,6.781342342781406,6020000.0,2414920.477811962,1.3027743333333333,2.1349903447426746,1350606.333333333,1114837.0269037334,0.687821,1.9556,1016440.0,1327750.0,4.4465499999999984,4.339105267552287,3124190.0,1840096.976698662,7.891676666666666,5.779825825108304,4652640.0,2202716.0363262645,11.0181,12.1084,5886050.0,4341880.0
MUR+ADO/LWAL+DNO/FW/HBET:1,76.9642,43.2566,0.12470333333333332,0.10599699467909457,99989.73333333334,59955.38785445206,0.1880103333333333,0.13117549570666348,137051.66666666663,69524.23638958974,0.152119,0.11752927998162843,116294.66666666669,64388.02454304338,0.258524,0.15189394987695273,175215.0,76285.01269508242,0.4398026666666666,0.18025595706383746,263304.0,81830.25940255162,0.06378536666666666,0.0725895203671837,59478.33333333334,44945.48311076432,0.0433768,0.080968,48645.7,57415.6,0.22177533333333327,0.1421967969103227,155563.33333333337,73327.85839789826,0.36241999999999996,0.1711902480286512,227067.0,80794.65039840201,0.5368069999999999,0.330522,305197.0,144123.0
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,76.9642,43.2566,0.025668599999999996,0.025930465632040708,82228.6,53685.74389788121,0.040630400000000004,0.03346099081710257,115212.33333333331,64185.2213433037,0.032068766666666665,0.02934004142339725,96637.96666666667,58495.596983068346,0.05820023333333335,0.040245364245960064,150363.0,72471.96932531147,0.10726563333333332,0.05181602587829368,236340.66666666663,82794.74976175188,0.01229979,0.016904970255519527,47717.36666666667,38844.48359883292,0.00750189,0.0168115,37952.9,47134.2,0.04895773333333333,0.03697359570785316,132151.66666666663,68671.10017888003,0.08565473333333333,0.04761299761818078,200145.66666666663,79666.88942019068,0.136319,0.0987952,280555.0,150270.0
S/LFM+DNO/FME/HBET:1-25,76.9642,43.2566,0.02722016666666667,0.03241981316019915,140777.33333333337,122886.53026177351,0.042365766666666665,0.04002031106020487,202985.0,144160.9245419083,0.033546066666666666,0.0358201243884868,167082.66666666663,132482.17841111895,0.058361799999999985,0.04582335333571736,264027.0,158226.7219435453,0.1064479,0.05486048089523702,428401.33333333326,172688.54245561414,0.013013570000000002,0.022061615370417058,75055.26666666666,89476.96353189962,0.0065959,0.0224715,47788.8,106841.0,0.04466416666666667,0.040857436993322685,211156.66666666663,145837.48347237604,0.07674180000000001,0.05012427280077653,328207.33333333326,166021.84868062794,0.103112,0.098086,416909.0,310983.0
CR+CIP/LFINF+DNO/FC/HBET:3-7,76.9755,43.2591,1.0340773333333333,1.7966910034993646,2553663.333333333,1863362.0000508043,1.75626,2.4767450386747516,3494530.0,2326918.4131474067,1.32461,2.0938684470429902,2941663.333333333,2065265.356999488,2.75147,3.1830293933819287,4613473.333333333,2773958.30789786,6.069776666666668,4.781737706209834,7663206.666666668,3633063.22417996,0.4625246666666666,1.0763724508273147,1599926.666666667,1306018.960773541,0.267114,0.985818,1420160.0,1626630.0,2.2930300000000003,2.8826309616313277,4097426.666666666,2584850.2110782187,3.43646,3.5857131843981427,5265533.333333333,2993259.8019791814,5.53414,8.22021,7184790.0,6373720.0
CR+CIP/LFM+DUC/FC/HBET:1-7,76.9755,43.2591,0.21799633333333326,0.29245916997249377,430239.66666666674,297221.2349515275,0.38636166666666666,0.429408078211158,620150.6666666665,388623.7620371262,0.28808100000000003,0.3532935803415561,511548.33333333326,338063.81014240487,0.6375693333333333,0.5907434018892354,866128.3333333335,486660.3782791217,1.39679,0.9362724152130558,1486326.666666667,664674.0576152094,0.0932618,0.16355186194870694,253159.33333333328,197436.49854348387,0.0713536,0.195368,243266.0,274648.0,0.5902249999999999,0.5652838227641835,821352.6666666665,472161.1864543718,0.9278463333333334,0.7392172057130585,1117286.0,566998.8703474932,1.7944099999999998,1.92121,1761400.0,1299630.0
CR+PC/LWAL+DUC/FC/HBET:1-16,76.9755,43.2591,0.19558566666666666,0.4351835483692165,725849.6666666665,642897.0450235403,0.4121213333333333,0.740173911771191,1123133.333333333,911906.4858550159,0.2822873333333333,0.5673134820064946,893372.0,761270.494699486,0.7894376666666667,1.1450160123334518,1679960.0,1233115.1574366444,2.2256400000000003,2.2091859404188785,3286473.333333333,1945059.6313366732,0.06642193333333334,0.1994328205848888,388732.33333333326,388466.54731935705,0.039097900000000005,0.180125,359045.0,504623.0,0.715615,1.0795600564273085,1576316.666666667,1182881.817399073,1.2933733333333333,1.5721110370948852,2298883.333333333,1534288.5634463362,3.1665,4.87665,4119410.0,4015200.0
MCF+MOC/LWAL+DNO/FC/HBET:1-5,76.9755,43.2591,1.1019720000000002,1.6678565281122557,1887643.333333333,1612595.7613494531,2.0304,2.4756860401512952,2895786.666666666,2142429.147730315,1.4865100000000002,2.0280302939058874,2317616.666666666,1850893.729532364,3.4471233333333333,3.42132301067714,4233106.666666667,2702197.651264615,7.795026666666666,5.388525870819298,7647176.666666668,3668968.645072103,0.44321866666666665,0.9097788161042832,997516.3333333335,1032322.0493463592,0.316078,1.04289,909355.0,1404960.0,3.1784533333333336,3.2712189908028004,3988536.666666666,2618922.9322354808,5.10726,4.280261578738176,5616753.333333333,3148806.7893127743,10.0569,10.9402,9142890.0,7100510.0
MR+MOC/LWAL+DNO/FC/HBET:1-2,76.9755,43.2591,0.0021153666666666672,0.006825358072576771,90275.0,131270.90756396356,0.0050800566666666675,0.012969981556784627,160614.33333333337,204100.80441917802,0.003110556666666667,0.00911604244157884,115603.23333333337,159130.94948116716,0.013284933333333332,0.02470921874503522,310696.66666666674,327167.2122985771,0.05329846666666666,0.05884395205087398,842845.3333333335,622220.23254543,0.00041928633333333337,0.002082159373924633,31815.5,58961.57313905577,0.00310966,0.016104,113994.0,279671.0,0.014526333333333337,0.026468749586005508,329167.33333333326,343365.7848129633,0.02883636666666667,0.04046175665305587,537429.0,471300.7908521785,0.0839244,0.138124,1149740.0,1341580.0
MR+MOC/LWAL+DNO/FC/HBET:3-5,76.9755,43.2591,1.8321633333333327,2.453938499829294,1614650.0,1164579.973500222,2.93234,3.1948863157882648,2225243.333333333,1401591.616591652,2.27984,2.7780974784233585,1867946.666666667,1268333.2452956606,4.358746666666667,3.927382992003425,2925210.0,1612304.3039940626,8.603763333333333,5.377812051338557,4687403.333333333,1949080.8249189325,0.8846583333333333,1.5943648717105017,976514.3333333335,850470.2540947567,0.597949,1.73822,857851.0,1137450.0,3.704923333333333,3.6171020825532576,2603323.333333333,1523640.7179807478,5.259216666666667,4.299864535713758,3308750.0,1700690.4861686162,7.92035,9.36528,4414300.0,3460730.0
MUR+ADO/LWAL+DNO/FW/HBET:1,76.9755,43.2591,0.12644,0.11207378763168092,104654.3,65049.54968329912,0.19632166666666664,0.14249797457429975,146427.0,76978.10479033057,0.156501,0.1260018794749595,122880.13333333336,70537.97237579832,0.28523266666666663,0.17077827105766252,195196.66666666663,86532.5326741336,0.4911643333333333,0.20581600742329706,296055.66666666674,93864.06264735543,0.06337866666666665,0.0743748449806041,61561.8,47705.91423527416,0.0557136,0.105079,59906.0,71384.5,0.2692323333333333,0.16689788643126138,186611.0,85457.86228311589,0.372068,0.18911057523223465,239132.33333333328,91202.68223760383,0.56911,0.378489,330070.0,167421.0
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,76.9755,43.2591,0.007089753333333333,0.00744727454613804,24816.83333333333,16711.537783286796,0.011612966666666669,0.009931163969993087,35527.96666666667,20432.45441742132,0.009013943333333331,0.00857594039909845,29461.466666666664,18411.296647288164,0.017708433333333332,0.01245152219793048,48497.86666666667,23745.87142244123,0.03310233333333334,0.016321989887231547,76972.76666666666,27485.32451282967,0.0033126766666666673,0.004656557748874162,14243.933333333334,11802.382914479602,0.00274025,0.00624163,13643.5,17253.2,0.01659296666666667,0.012080190853394844,46189.56666666667,23320.186810191342,0.024015099999999998,0.014328366407041816,60660.5,25761.448574134527,0.0395349,0.0309019,87330.5,50141.8
S/LFM+DNO/FME/HBET:1-25,76.9755,43.2591,0.0044151,0.00585637150584349,29669.033333333336,28132.505707514454,0.007104366666666667,0.0073251135788691595,44074.6,33689.967738152816,0.005513003333333333,0.0065007476203972105,35636.566666666666,30591.239881995265,0.01052392666666667,0.008707499057262208,60810.23333333334,38196.49293092525,0.0197688,0.010716976767623308,100848.16666666669,42784.76483834195,0.002107473333333333,0.004032727962860046,15604.626666666667,20448.809863792943,0.00139879,0.00483363,12286.2,27858.4,0.008967503333333333,0.008126718692409352,53192.8,36320.94239321319,0.01254703333333333,0.009267660124864312,69736.76666666666,39544.767048891714,0.0182748,0.0189826,94597.5,76847.5
W/LWAL+DUC/FW/HBET:1-2,76.9755,43.2591,0.0004903386666666666,0.0005277735390301833,144521.0,106639.40894486947,0.0008089926666666666,0.0006957001249341077,212148.66666666663,129888.25001729585,0.0006261499999999999,0.0006045682043707817,173874.66666666663,117347.89750613818,0.0012342,0.0008592002525928139,293803.0,149447.77052312734,0.0022735966666666673,0.001080208060354835,468758.0,166904.04830454066,0.0002244153333333333,0.0003326995839048261,78729.13333333332,74810.59138398936,0.000181418,0.000449836,73457.4,109633.0,0.0011567536666666665,0.0008356485736639934,279321.66666666674,147038.02313763002,0.0016664233333333336,0.0009722335309196266,369442.33333333326,159915.41124051248,0.00268323,0.00200201,529078.0,298816.0
CR+CIP/LFM+DUC/FC/HBET:1-7,76.9893,43.2595,0.3644636666666667,0.5519899942543242,756370.0,560783.5680681294,0.6539986666666667,0.8093012534210539,1100633.666666667,736179.0354330331,0.483392,0.6653996689383173,901924.3333333335,638469.7603294232,1.1443576666666666,1.1469504530081305,1598520.0,944351.0453568985,2.293263333333333,1.7155457469271986,2580830.0,1249809.3903560743,0.1579795,0.3144808389276947,447497.0,375399.8388132313,0.119383,0.320639,451805.0,489761.0,1.23863,1.20789981810487,1686800.0,981260.1639615142,1.537116666666667,1.363238427116353,1952010.0,1064743.5121557578,3.05199,3.57294,3136420.0,2472210.0
CR+PC/LFLS+DUC/FC/HBET:5-9,76.9893,43.2595,0.34586466666666665,0.6583659669633263,1108378.0,831010.0487492449,0.6277893333333333,0.978873981413792,1540200.0,1084506.6270173015,0.4566636666666668,0.7951999100785216,1283620.0,939501.526537699,1.0808883333333332,1.3811783805062177,2119516.666666666,1369690.647161695,2.2239466666666665,2.124040191213172,3316943.333333333,1822228.1523971928,0.14512116666666666,0.3750365070475733,693010.3333333335,564028.8605130651,0.0955511,0.371156,693289.0,748419.0,1.0549586666666666,1.3637675164940848,2083770.0,1358764.1453009995,1.2440056666666666,1.5124948468635817,2284153.333333333,1444283.1888979853,2.16225,3.75289,3235990.0,3237520.0
CR+PC/LWAL+DUC/FC/HBET:1-16,76.9893,43.2595,0.4589763333333334,1.1817897927155518,1750683.333333333,1694572.764789599,0.965907,1.9730909783214088,2734086.666666666,2401247.60220136,0.6598113333333334,1.5238734494045099,2160766.666666666,2003611.006663275,1.9698033333333331,3.1480774525167647,4272076.666666667,3338467.148393106,4.834956666666667,5.500034739612509,7677023.333333332,4959935.408158054,0.16090533333333332,0.5609987821762379,940734.3333333335,1036184.8798195557,0.08031619999999999,0.394837,908914.0,1224050.0,2.18206,3.372946809245589,4559203.333333333,3511174.0254887207,2.88065,3.994519858955378,5447826.666666667,3947371.976883974,7.14669,12.3363,9881750.0,10375800.0
MCF+MOC/LWAL+DNO/FC/HBET:1-5,76.9893,43.2595,0.0469929,0.08059846942026187,83189.63333333335,77614.99481199923,0.08744493333333332,0.11930452519172195,129381.66666666669,103582.75580530873,0.0635199,0.0977025018018133,102629.56666666668,89183.08492895076,0.15767466666666666,0.16983968614189612,198220.0,133972.3564977326,0.3254263333333333,0.2529800522900307,336532.0,176867.27808978374,0.01926606666666666,0.0450095597167856,44125.26666666666,50152.16220824604,0.013050799999999998,0.0430727,42188.7,62825.9,0.1713093333333333,0.1788518129495291,210547.0,139246.714202207,0.21483166666666664,0.20187963855558425,247934.66666666663,151176.87915705453,0.436382,0.522212,414542.0,346890.0
MR+MOC/LWAL+DNO/FC/HBET:1-2,76.9893,43.2595,0.0004132746666666667,0.0015432741386200099,18710.433333333334,28688.116453429902,0.0010544303333333332,0.002907349060581937,34593.066666666666,45717.08794625437,0.0006299913333333334,0.002064883667777813,24434.533333333336,35306.983673834904,0.0030308033333333326,0.005789367424678911,71795.26666666666,76878.12252953807,0.010704766666666666,0.012838746230410852,178206.0,138503.39091396527,8.879906666666667e-05,0.0005662318197072645,6700.013333333332,13569.957187560403,0.0006669810000000001,0.00344994,26588.2,62447.5,0.0043264566666666665,0.007398625763988576,91802.63333333336,91897.19989265784,0.00597002,0.008983666413491147,115511.36666666664,105772.18954852401,0.0190317,0.0321644,265431.0,313780.0
MR+MOC/LWAL+DNO/FC/HBET:3-5,76.9893,43.2595,0.5961213333333334,0.8436228583450203,565564.6666666665,435368.7210406319,0.989041,1.1599304593427622,793246.3333333335,541133.2950839788,0.753304,0.9800297257339812,658607.0,481149.51326196134,1.5660233333333335,1.5175427701788908,1086300.0,647233.6923935931,2.84948,2.076668599456029,1646503.333333333,787051.6380913148,0.2786593333333333,0.5215054369791151,339633.66666666674,307664.8910125719,0.21571,0.627907,336952.0,434127.0,1.5322000000000002,1.503010440545537,1067974.666666667,643473.2983033044,1.7472899999999998,1.6117918418607562,1162446.0,668689.225101367,2.76147,3.6735,1604250.0,1403080.0
MUR+ADO/LWAL+DNO/FW/HBET:1,76.9893,43.2595,0.11819673333333333,0.1158759768152523,101310.36666666664,67914.71817327637,0.18766433333333327,0.14860208784760282,144534.66666666663,81293.32405349573,0.14761233333333335,0.13068547113925438,119893.26666666663,73994.57820603403,0.28786399999999995,0.18242874873891024,201053.3333333333,93352.14165787042,0.4741763333333333,0.21983768004952103,295051.33333333326,103202.18111067226,0.059205600000000004,0.07731667036789529,59325.7,49777.55096348375,0.054862199999999986,0.101773,61643.3,72629.3,0.3052563333333333,0.18795927581201674,210388.3333333333,95308.2360612718,0.3570053333333333,0.19868860693529689,236980.33333333328,98060.44891063652,0.5676479999999999,0.40989,337443.0,186134.0
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,76.9893,43.2595,0.4919186666666666,0.5764767736950803,1651710.0,1201874.8006205417,0.8213809999999999,0.7732891846449741,2406220.0,1483252.1488232838,0.6299533333333334,0.6649455962665919,1974200.0,1328965.4994309586,1.3261566666666669,0.9946888004854136,3431000.0,1762053.2668893854,2.3430400000000002,1.2809120180472109,5231646.666666667,2050059.3039172736,0.231169,0.3641611235366076,946845.0,850808.67071014,0.196717,0.439138,963957.0,1194100.0,1.4168766666666668,1.0318106083859468,3604190.0,1808194.9706974512,1.6940400000000002,1.1134169816929425,4107630.0,1889176.8416635261,2.8994,2.46177,6098220.0,3784370.0
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,76.9893,43.2595,0.0146787,0.016638373683513133,281470.0,225482.99184195691,0.02427433333333333,0.02223814769197291,421537.33333333326,281754.34218777646,0.018704166666666668,0.0191541496971283,341183.0,250891.0974677172,0.0388711,0.028536074107054974,615189.0,338627.6103337312,0.06810970000000001,0.036711941079602725,962048.3333333335,399972.8278551488,0.006997763333333335,0.010573976023657745,154255.33333333337,156688.73964966342,0.00607683,0.0129041,153812.0,216589.0,0.04148746666666667,0.0295954354785028,648205.0,348048.41131738486,0.0494587,0.03191722980302158,744863.0,365321.1610783951,0.08409069999999999,0.0706377,1132240.0,743192.0
UNK,76.9893,43.2595,0.06314439999999999,0.0826923523059351,246013.0,214615.04375198553,0.10877796666666667,0.1147109602421088,376843.66666666674,275966.6520684861,0.08210980000000001,0.09699168873327928,301466.33333333326,242173.55045091113,0.18161266666666664,0.152998084883439,564157.3333333335,342224.0486226336,0.3373393333333333,0.2080498642176918,916964.3333333335,423579.6858770102,0.028591233333333323,0.050219928219936316,131501.0,144290.48836211546,0.0230197,0.0566332,127853.0,191194.0,0.19505266666666668,0.15958290040776787,596786.6666666665,353402.6294414221,0.23677766666666664,0.1750793435223648,693918.3333333335,376246.7603637568,0.428786,0.411081,1100630.0,804693.0
CR+CIP/LFINF+DNO/FC/HBET:3-7,76.8302,43.2465,1.07027,1.191310186391437,1806486.666666667,1067452.901282092,1.5198566666666666,1.4559644510655698,2254253.333333333,1221814.001579437,1.2709700000000002,1.3138793385365848,2011986.666666667,1140617.1652467605,1.5682866666666666,1.4755663564618915,2301946.666666666,1232661.828411273,1.8182233333333333,1.6035549448404387,2527176.666666666,1301989.7623850794,0.4324766666666667,0.6985070449950141,1030832.0,729746.1486852808,0.101641,0.320423,558788.0,603808.0,0.329856,0.5758713807314577,894501.0,647948.5857003711,3.9448099999999986,2.328160853468296,4239353.333333333,1611057.0569487738,4.24884,4.33934,4406120.0,2952100.0
CR+CIP/LFM+DUC/FC/HBET:1-7,76.8302,43.2465,0.6742543333333334,0.6915871413880779,1101485.333333333,629527.6858729532,0.9762223333333332,0.8712878252716876,1406990.0,738740.0837386735,0.811338,0.7733483569302173,1245786.666666667,681478.3225133105,1.0852576666666665,0.9301974393762984,1508206.666666667,771236.0122556519,1.3388233333333333,1.0590310098964155,1737046.666666667,842284.8302946246,0.25890366666666664,0.3712281398750788,597376.6666666665,406327.2049040171,0.147215,0.400393,434992.0,528461.0,0.2828123333333333,0.391257360970869,634611.3333333335,424324.7061919549,2.8556666666666666,1.5741537821000844,2934130.0,1077051.2507201214,3.75631,3.2261,3535970.0,2086750.0
CR+CIP/LWAL+DNO/FC/HBET:8-16,76.8302,43.2465,0.13209366666666664,0.1955316135113024,699534.6666666665,482503.8293777805,0.19905733333333334,0.25167530782692565,896687.0,573069.1564589352,0.16130633333333333,0.2209835879521876,788915.0,524472.6409444272,0.20590300000000006,0.2553197915556097,917310.6666666665,579395.432312759,0.24545999999999998,0.2839746881243703,1020546.0,623059.4970430636,0.04736463333333333,0.1031225939592128,378638.0,308450.25069945323,0.00754497,0.0300437,190687.0,224029.0,0.034113599999999994,0.07954576106381925,323206.66666666674,266229.69013032503,0.6185776666666666,0.47111762162248,1859583.333333333,865592.3926614266,0.692863,0.904109,1970380.0,1616750.0
CR+PC/LFLS+DUC/FC/HBET:5-9,76.8302,43.2465,0.9243946666666668,1.0843560416158933,1728436.666666667,1042916.430811,1.32695,1.3392664573896,2164010.0,1203448.125212623,1.1032933333333337,1.20182414262191,1927813.333333333,1118572.7454017263,1.3699199999999998,1.3577331586344776,2210233.333333333,1214790.6985201652,1.5965033333333334,1.4827053478917067,2431296.666666666,1288291.374581939,0.365802,0.6227050851574926,983525.6666666665,703053.44859161,0.0811122,0.264457,533488.0,567128.0,0.27640766666666666,0.5072746605718971,852884.6666666665,620856.8218912383,3.5657533333333333,2.217740553165666,4137373.333333334,1637479.6668898754,3.86997,4.16009,4316620.0,3013240.0
CR+PC/LWAL+DUC/FC/HBET:1-16,76.8302,43.2465,0.36551,0.6165599789766335,1056759.333333333,778317.2211537174,0.5892183333333333,0.8437251091439676,1414486.666666667,965596.4403011344,0.46122799999999997,0.7121395792258706,1221506.666666667,862766.8011822327,0.6786479999999999,0.9272874694445564,1539526.666666667,1027755.830065358,0.8949406666666667,1.1145095549712538,1828096.666666667,1165511.5076318304,0.10828943333333334,0.2730004428976871,514612.0,447775.87779999455,0.0487694,0.214931,349780.0,529540.0,0.1197934,0.2882045624422965,551303.3333333335,469537.6835297082,2.43453,2.026898669922434,3508750.0,1736997.4116465074,3.58809,4.5365400000000005,4505690.0,3596720.0
