id,country,name,enname,locname,offname,boundary,adminlevel,wikidata,wikimedia,timestamp,note,path,rpath,ISO3166_2,fid,LONGITUDE,LATITUDE,TAXONOMY,BUILDINGS,TOTAL_REPL_COST_USD,OCCUPANTS_PER_ASSET,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,OCCUPANCY,COST_PER_AREA_USD
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,3878,76.91990,43.25370,CR+CIP/LFM+DUC/FC/HBET:1-7,1,1788360,152,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,3142,76.94330,43.25350,CR+CIP/LFM+DUC/FC/HBET:1-7,1,1788360,152,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,4598,76.86840,43.24890,CR+CIP/LFM+DUC/FC/HBET:1-7,1,1788360,152,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,4934,76.93210,43.24820,CR+CIP/LFM+DUC/FC/HBET:1-7,4,7153420,608,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,4006,76.88650,43.24550,CR+CIP/LFM+DUC/FC/HBET:1-7,2,3576710,304,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,4902,76.87770,43.24530,CR+CIP/LFM+DUC/FC/HBET:1-7,1,1788360,152,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,2982,76.89530,43.24370,CR+CIP/LFM+DUC/FC/HBET:1-7,4,7153420,608,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,3558,76.90600,43.24160,CR+CIP/LFM+DUC/FC/HBET:1-7,3,5365070,456,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,2825,76.92890,43.26710,CR+CIP/LWAL+DNO/FC/HBET:8-16,7,43663600,1330,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,4889,76.94160,43.26530,CR+CIP/LWAL+DNO/FC/HBET:8-16,2,12475300,380,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,4329,76.87770,43.25700,CR+CIP/LWAL+DNO/FC/HBET:8-16,1,6237660,190,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,3881,76.91990,43.25370,CR+CIP/LWAL+DNO/FC/HBET:8-16,1,6237660,190,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,3433,76.90740,43.25360,CR+CIP/LWAL+DNO/FC/HBET:8-16,10,62376600,1900,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,3145,76.94330,43.25350,CR+CIP/LWAL+DNO/FC/HBET:8-16,1,6237660,190,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
