lon,lat,vs30,z1pt0,z2pt5,vs30measured
77.08611,42.92307,9.000000E+02,1.545801E+01,5.001037E-01,0
77.08642,42.93207,8.905364E+02,1.649366E+01,5.061882E-01,0
77.08672,42.94107,9.000000E+02,1.545801E+01,5.001037E-01,0
77.08703,42.95007,9.000000E+02,1.545801E+01,5.001037E-01,0
77.08733,42.95907,9.000000E+02,1.545801E+01,5.001037E-01,0
77.08763,42.96807,9.000000E+02,1.545801E+01,5.001037E-01,0
77.08794,42.97707,8.881987E+02,1.676077E+01,5.077126E-01,0
77.08824,42.98606,5.269111E+02,1.973783E+02,9.226693E-01,0
77.08855,42.99506,6.285144E+02,1.040647E+02,7.541208E-01,0
77.08885,43.00406,6.144378E+02,1.143848E+02,7.739176E-01,0
77.08916,43.01306,6.442979E+02,9.344991E+01,7.330243E-01,0
77.08946,43.02206,6.479300E+02,9.114583E+01,7.283252E-01,0
77.08977,43.03106,7.521249E+02,4.369421E+01,6.140983E-01,0
77.09007,43.04006,7.503173E+02,4.426146E+01,6.157908E-01,0
77.09038,43.04906,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09069,43.05806,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09099,43.06706,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09130,43.07606,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09160,43.08505,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09191,43.09405,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09222,43.10305,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09252,43.11205,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09283,43.12105,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09314,43.13005,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09344,43.13905,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09375,43.14805,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09406,43.15705,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09437,43.16604,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09467,43.17504,8.324391E+02,2.470549E+01,5.468024E-01,0
77.09498,43.18404,7.224290E+02,5.399874E+01,6.430606E-01,0
77.09529,43.19304,7.510854E+02,4.401953E+01,6.150703E-01,0
77.09560,43.20204,8.213284E+02,2.671699E+01,5.552725E-01,0
77.09591,43.21104,7.558660E+02,4.254320E+01,6.106220E-01,0
77.09621,43.22004,6.524669E+02,8.833857E+01,7.225344E-01,0
77.09652,43.22904,5.475092E+02,1.749875E+02,8.830668E-01,0
77.09683,43.23803,7.667973E+02,3.935160E+01,6.006742E-01,0
77.09714,43.24703,6.931829E+02,6.644968E+01,6.741920E-01,0
77.09745,43.25603,6.875425E+02,6.914723E+01,6.805232E-01,0
77.09776,43.26503,5.393787E+02,1.836304E+02,8.983120E-01,0
77.09807,43.27403,6.426271E+02,9.452699E+01,7.352048E-01,0
77.09838,43.28303,7.128922E+02,5.778853E+01,6.529114E-01,0
77.09869,43.29203,8.073581E+02,2.949083E+01,5.662779E-01,0
77.09900,43.30102,7.684495E+02,3.889066E+01,5.991969E-01,0
77.09931,43.31002,6.177420E+02,1.118884E+02,7.691841E-01,0
77.09962,43.31902,5.093161E+02,2.177190E+02,9.592239E-01,0
77.09993,43.32802,4.683691E+02,2.683625E+02,1.055749E+00,0
77.10024,43.33702,4.575231E+02,2.822740E+02,1.084429E+00,0
77.10055,43.34602,4.519058E+02,2.895164E+02,1.099863E+00,0
77.10086,43.35502,4.424928E+02,3.016762E+02,1.126671E+00,0
77.10117,43.36401,4.141533E+02,3.380190E+02,1.215294E+00,0
77.10148,43.37301,3.846081E+02,3.743735E+02,1.322673E+00,0
77.10179,43.38201,3.601210E+02,4.023338E+02,1.426056E+00,0
77.10210,43.39101,3.375840E+02,4.257227E+02,1.535481E+00,0
77.10241,43.40001,3.212527E+02,4.410459E+02,1.625103E+00,0
77.08385,42.49087,6.000000E+02,1.258341E+02,7.952587E-01,0
77.08415,42.49987,6.000000E+02,1.258341E+02,7.952587E-01,0
77.08445,42.50887,6.000000E+02,1.258341E+02,7.952587E-01,0
77.08475,42.51787,6.000000E+02,1.258341E+02,7.952587E-01,0
77.08505,42.52687,6.000000E+02,1.258341E+02,7.952587E-01,0
77.08535,42.53587,6.000000E+02,1.258341E+02,7.952587E-01,0
77.08565,42.54487,6.000000E+02,1.258341E+02,7.952587E-01,0
77.08595,42.55387,6.000000E+02,1.258341E+02,7.952587E-01,0
77.08625,42.56287,6.000000E+02,1.258341E+02,7.952587E-01,0
77.08655,42.57187,6.000000E+02,1.258341E+02,7.952587E-01,0
77.08685,42.58087,6.000000E+02,1.258341E+02,7.952587E-01,0
77.08715,42.58987,6.000000E+02,1.258341E+02,7.952587E-01,0
77.08745,42.59887,6.000000E+02,1.258341E+02,7.952587E-01,0
77.08775,42.60787,6.000000E+02,1.258341E+02,7.952587E-01,0
77.08805,42.61687,6.000000E+02,1.258341E+02,7.952587E-01,0
77.08835,42.62587,6.000000E+02,1.258341E+02,7.952587E-01,0
77.08865,42.63487,2.993774E+02,4.592597E+02,1.761647E+00,0
77.08895,42.64386,3.227571E+02,4.396949E+02,1.616441E+00,0
77.08926,42.65286,4.367795E+02,3.090540E+02,1.143545E+00,0
77.08956,42.66186,5.491382E+02,1.732875E+02,8.800709E-01,0
77.08986,42.67086,6.939266E+02,6.610155E+01,6.733657E-01,0
77.09016,42.67986,7.211260E+02,5.450191E+01,6.443899E-01,0
77.09046,42.68886,5.253990E+02,1.990847E+02,9.257078E-01,0
77.09076,42.69786,5.416512E+02,1.811883E+02,8.940012E-01,0
77.09107,42.70686,8.425812E+02,2.300761E+01,5.392790E-01,0
77.09137,42.71586,8.868217E+02,1.692026E+01,5.086145E-01,0
77.09167,42.72486,8.851993E+02,1.711026E+01,5.096810E-01,0
77.09197,42.73386,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09228,42.74286,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09258,42.75186,8.266550E+02,2.573213E+01,5.511814E-01,0
77.09288,42.76086,8.180304E+02,2.734637E+01,5.578342E-01,0
77.09318,42.76986,8.181052E+02,2.733193E+01,5.577759E-01,0
77.09349,42.77886,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09379,42.78786,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09410,42.79686,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09440,42.80586,8.726628E+02,1.865735E+01,5.180661E-01,0
77.09470,42.81486,7.155698E+02,5.669918E+01,6.501172E-01,0
77.09501,42.82385,8.433145E+02,2.288972E+01,5.387428E-01,0
77.09531,42.83285,7.785826E+02,3.618104E+01,5.902839E-01,0
77.09561,42.84185,7.699100E+02,3.848779E+01,5.978968E-01,0
77.09592,42.85085,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09622,42.85985,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09653,42.86885,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09683,42.87785,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09714,42.88685,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09744,42.89585,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09775,42.90485,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09805,42.91385,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09836,42.92285,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09866,42.93185,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09897,42.94084,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09928,42.94984,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09958,42.95884,9.000000E+02,1.545801E+01,5.001037E-01,0
77.09989,42.96784,8.557641E+02,2.098207E+01,5.297861E-01,0
77.10019,42.97684,5.309158E+02,1.928990E+02,9.147119E-01,0
77.10050,42.98584,8.535939E+02,2.130215E+01,5.313272E-01,0
77.10081,42.99484,9.000000E+02,1.545801E+01,5.001037E-01,0
77.10111,43.00384,8.892491E+02,1.664018E+01,5.070265E-01,0
77.10142,43.01284,5.585214E+02,1.637073E+02,8.631772E-01,0
77.10173,43.02184,8.566862E+02,2.084762E+01,5.291337E-01,0
77.10204,43.03084,9.000000E+02,1.545801E+01,5.001037E-01,0
77.10234,43.03983,7.184984E+02,5.553053E+01,6.470866E-01,0
77.10265,43.04883,9.000000E+02,1.545801E+01,5.001037E-01,0
77.10296,43.05783,9.000000E+02,1.545801E+01,5.001037E-01,0
77.10327,43.06683,9.000000E+02,1.545801E+01,5.001037E-01,0
77.10357,43.07583,9.000000E+02,1.545801E+01,5.001037E-01,0
77.10388,43.08483,9.000000E+02,1.545801E+01,5.001037E-01,0
77.10419,43.09383,9.000000E+02,1.545801E+01,5.001037E-01,0
77.10450,43.10283,9.000000E+02,1.545801E+01,5.001037E-01,0
77.10481,43.11183,9.000000E+02,1.545801E+01,5.001037E-01,0
77.10511,43.12082,8.563081E+02,2.090264E+01,5.294009E-01,0
77.10542,43.12982,9.000000E+02,1.545801E+01,5.001037E-01,0
77.10573,43.13882,9.000000E+02,1.545801E+01,5.001037E-01,0
77.10604,43.14782,9.000000E+02,1.545801E+01,5.001037E-01,0
77.10635,43.15682,9.000000E+02,1.545801E+01,5.001037E-01,0
77.10666,43.16582,9.000000E+02,1.545801E+01,5.001037E-01,0
77.10697,43.17482,9.000000E+02,1.545801E+01,5.001037E-01,0
77.10728,43.18382,9.000000E+02,1.545801E+01,5.001037E-01,0
77.10759,43.19281,9.000000E+02,1.545801E+01,5.001037E-01,0
77.10790,43.20181,9.000000E+02,1.545801E+01,5.001037E-01,0
77.10821,43.21081,8.208491E+02,2.680751E+01,5.556438E-01,0
77.10852,43.21981,6.894423E+02,6.822732E+01,6.783783E-01,0
77.10883,43.22881,5.570077E+02,1.652281E+02,8.658613E-01,0
77.10914,43.23781,7.816789E+02,3.539199E+01,5.876096E-01,0
77.10945,43.24681,7.618557E+02,4.076340E+01,6.051336E-01,0
77.10976,43.25580,7.111272E+02,5.851767E+01,6.547658E-01,0
77.11007,43.26480,6.486461E+02,9.069749E+01,7.274055E-01,0
77.11038,43.27380,6.664385E+02,8.017475E+01,7.052320E-01,0
77.11069,43.28280,7.932555E+02,3.259438E+01,5.778098E-01,0
77.11101,43.29180,9.000000E+02,1.545801E+01,5.001037E-01,0
77.11132,43.30080,8.203435E+02,2.690335E+01,5.560355E-01,0
77.11163,43.30980,6.151182E+02,1.138670E+02,7.729384E-01,0
77.11194,43.31879,5.159859E+02,2.098869E+02,9.450521E-01,0
77.11225,43.32779,4.824687E+02,2.505143E+02,1.020528E+00,0
77.11256,43.33679,4.821292E+02,2.509400E+02,1.021350E+00,0
77.11288,43.34579,4.777399E+02,2.564631E+02,1.032092E+00,0
77.11319,43.35479,4.664345E+02,2.708346E+02,1.060760E+00,0
77.11350,43.36379,4.498822E+02,2.921292E+02,1.105524E+00,0
77.11381,43.37278,4.123563E+02,3.402892E+02,1.221354E+00,0
77.11413,43.38178,3.802434E+02,3.795259E+02,1.340056E+00,0
77.11444,43.39078,3.548576E+02,4.080144E+02,1.450279E+00,0
77.11475,43.39978,3.245448E+02,4.380730E+02,1.606258E+00,0
77.09601,42.49065,6.000000E+02,1.258341E+02,7.952587E-01,0
77.09631,42.49965,6.000000E+02,1.258341E+02,7.952587E-01,0
77.09662,42.50865,6.000000E+02,1.258341E+02,7.952587E-01,0
77.09692,42.51765,6.000000E+02,1.258341E+02,7.952587E-01,0
77.09722,42.52665,6.000000E+02,1.258341E+02,7.952587E-01,0
77.09752,42.53565,6.000000E+02,1.258341E+02,7.952587E-01,0
77.09782,42.54465,6.000000E+02,1.258341E+02,7.952587E-01,0
77.09812,42.55365,6.000000E+02,1.258341E+02,7.952587E-01,0
77.09842,42.56264,6.000000E+02,1.258341E+02,7.952587E-01,0
77.09873,42.57164,6.000000E+02,1.258341E+02,7.952587E-01,0
77.09903,42.58064,6.000000E+02,1.258341E+02,7.952587E-01,0
77.09933,42.58964,6.000000E+02,1.258341E+02,7.952587E-01,0
77.09963,42.59864,6.000000E+02,1.258341E+02,7.952587E-01,0
77.09993,42.60764,6.000000E+02,1.258341E+02,7.952587E-01,0
77.10024,42.61664,6.000000E+02,1.258341E+02,7.952587E-01,0
77.10054,42.62564,6.000000E+02,1.258341E+02,7.952587E-01,0
77.10084,42.63464,2.712711E+02,4.786728E+02,1.971968E+00,0
77.10114,42.64364,3.046890E+02,4.550862E+02,1.726559E+00,0
77.10145,42.65264,4.752209E+02,2.596482E+02,1.038353E+00,0
77.10175,42.66164,5.761846E+02,1.466758E+02,8.329730E-01,0
77.10205,42.67064,5.922137E+02,1.323788E+02,8.072315E-01,0
77.10236,42.67964,7.534429E+02,4.328519E+01,6.128693E-01,0
77.10266,42.68864,6.639576E+02,8.157246E+01,7.082472E-01,0
77.10296,42.69764,5.521036E+02,1.702207E+02,8.746653E-01,0
77.10327,42.70664,6.028596E+02,1.234959E+02,7.909448E-01,0
77.10357,42.71564,8.107414E+02,2.879274E+01,5.635756E-01,0
77.10388,42.72464,9.000000E+02,1.545801E+01,5.001037E-01,0
77.10418,42.73364,9.000000E+02,1.545801E+01,5.001037E-01,0
77.10449,42.74264,8.101438E+02,2.891478E+01,5.640512E-01,0
77.10479,42.75164,6.821713E+02,7.181152E+01,6.866561E-01,0
77.10509,42.76064,9.000000E+02,1.545801E+01,5.001037E-01,0
77.10540,42.76963,8.753384E+02,1.831508E+01,5.162548E-01,0
77.10570,42.77863,6.370842E+02,9.817845E+01,7.425273E-01,0
77.10601,42.78763,6.399791E+02,9.625628E+01,7.386861E-01,0
77.10632,42.79663,8.147585E+02,2.798604E+01,5.603979E-01,0
77.10662,42.80563,8.396276E+02,2.348906E+01,5.414501E-01,0
77.10693,42.81463,6.371364E+02,9.814353E+01,7.424579E-01,0
77.10723,42.82363,8.005111E+02,3.095768E+01,5.718225E-01,0
77.10754,42.83263,7.270292E+02,5.225840E+01,6.384077E-01,0
77.10784,42.84163,8.984668E+02,1.562096E+01,5.010803E-01,0
77.10815,42.85063,9.000000E+02,1.545801E+01,5.001037E-01,0
77.10846,42.85963,7.745753E+02,3.722894E+01,5.937788E-01,0
77.10876,42.86863,9.000000E+02,1.545801E+01,5.001037E-01,0
77.10907,42.87763,9.000000E+02,1.545801E+01,5.001037E-01,0
77.10938,42.88662,9.000000E+02,1.545801E+01,5.001037E-01,0
77.10968,42.89562,9.000000E+02,1.545801E+01,5.001037E-01,0
77.10999,42.90462,6.223583E+02,1.084771E+02,7.626602E-01,0
77.11030,42.91362,9.000000E+02,1.545801E+01,5.001037E-01,0
77.11060,42.92262,9.000000E+02,1.545801E+01,5.001037E-01,0
77.11091,42.93162,6.572164E+02,8.548288E+01,7.165644E-01,0
77.11122,42.94062,9.000000E+02,1.545801E+01,5.001037E-01,0
77.11153,42.94962,5.616624E+02,1.605820E+02,8.576574E-01,0
77.11183,42.95862,9.000000E+02,1.545801E+01,5.001037E-01,0
77.11214,42.96762,7.456950E+02,4.574570E+01,6.201599E-01,0
77.11245,42.97662,6.311947E+02,1.021919E+02,7.504587E-01,0
77.11276,42.98561,9.000000E+02,1.545801E+01,5.001037E-01,0
77.11307,42.99461,8.000941E+02,3.104942E+01,5.721638E-01,0
77.11338,43.00361,8.426697E+02,2.299336E+01,5.392144E-01,0
77.11368,43.01261,9.000000E+02,1.545801E+01,5.001037E-01,0
77.11399,43.02161,9.000000E+02,1.545801E+01,5.001037E-01,0
77.11430,43.03061,7.029751E+02,6.200189E+01,6.634589E-01,0
77.11461,43.03961,9.000000E+02,1.545801E+01,5.001037E-01,0
77.11492,43.04861,8.497410E+02,2.188315E+01,5.340841E-01,0
77.11523,43.05761,9.000000E+02,1.545801E+01,5.001037E-01,0
77.11554,43.06660,9.000000E+02,1.545801E+01,5.001037E-01,0
77.11585,43.07560,6.411674E+02,9.547684E+01,7.371200E-01,0
77.11616,43.08460,6.711493E+02,7.758089E+01,6.995721E-01,0
77.11647,43.09360,9.000000E+02,1.545801E+01,5.001037E-01,0
77.11678,43.10260,9.000000E+02,1.545801E+01,5.001037E-01,0
77.11709,43.11160,9.000000E+02,1.545801E+01,5.001037E-01,0
77.11740,43.12060,6.957053E+02,6.527583E+01,6.713964E-01,0
77.11771,43.12960,6.248089E+02,1.067020E+02,7.592396E-01,0
77.11802,43.13859,8.866389E+02,1.694155E+01,5.087345E-01,0
77.11833,43.14759,9.000000E+02,1.545801E+01,5.001037E-01,0
77.11864,43.15659,9.000000E+02,1.545801E+01,5.001037E-01,0
77.11895,43.16559,9.000000E+02,1.545801E+01,5.001037E-01,0
77.11926,43.17459,9.000000E+02,1.545801E+01,5.001037E-01,0
77.11958,43.18359,9.000000E+02,1.545801E+01,5.001037E-01,0
77.11989,43.19259,9.000000E+02,1.545801E+01,5.001037E-01,0
77.12020,43.20159,8.459590E+02,2.246972E+01,5.368165E-01,0
77.12051,43.21058,8.894118E+02,1.662159E+01,5.069206E-01,0
77.12082,43.21958,7.961458E+02,3.193198E+01,5.754108E-01,0
77.12114,43.22858,6.468184E+02,9.184563E+01,7.297575E-01,0
77.12145,43.23758,6.168119E+02,1.125865E+02,7.705112E-01,0
77.12176,43.24658,7.065779E+02,6.043813E+01,6.595907E-01,0
77.12207,43.25558,5.751974E+02,1.475926E+02,8.346087E-01,0
77.12238,43.26458,4.478323E+02,2.947769E+02,1.111316E+00,0
77.12270,43.27357,5.713397E+02,1.512150E+02,8.410587E-01,0
77.12301,43.28257,7.292127E+02,5.145170E+01,6.362212E-01,0
77.12332,43.29157,9.000000E+02,1.545801E+01,5.001037E-01,0
77.12364,43.30057,8.916196E+02,1.637145E+01,5.054849E-01,0
77.12395,43.30957,6.563995E+02,8.596805E+01,7.175843E-01,0
77.12426,43.31857,5.267877E+02,1.975172E+02,9.229166E-01,0
77.12458,43.32756,4.992832E+02,2.297544E+02,9.813066E-01,0
77.12489,43.33656,4.832286E+02,2.495624E+02,1.018692E+00,0
77.12521,43.34556,4.769717E+02,2.574331E+02,1.033994E+00,0
77.12552,43.35456,4.761700E+02,2.584469E+02,1.035986E+00,0
77.12583,43.36356,4.663392E+02,2.709565E+02,1.061008E+00,0
77.12615,43.37256,4.356978E+02,3.104497E+02,1.146794E+00,0
77.12646,43.38155,4.065851E+02,3.475375E+02,1.241208E+00,0
77.12678,43.39055,3.733365E+02,3.875379E+02,1.368455E+00,0
77.12709,43.39955,3.390544E+02,4.242737E+02,1.527866E+00,0
77.10817,42.49042,6.000000E+02,1.258341E+02,7.952587E-01,0
77.10848,42.49942,6.000000E+02,1.258341E+02,7.952587E-01,0
77.10878,42.50842,6.000000E+02,1.258341E+02,7.952587E-01,0
77.10908,42.51742,6.000000E+02,1.258341E+02,7.952587E-01,0
77.10938,42.52642,6.000000E+02,1.258341E+02,7.952587E-01,0
77.10969,42.53542,6.000000E+02,1.258341E+02,7.952587E-01,0
77.10999,42.54442,6.000000E+02,1.258341E+02,7.952587E-01,0
77.11029,42.55342,6.000000E+02,1.258341E+02,7.952587E-01,0
77.11060,42.56242,6.000000E+02,1.258341E+02,7.952587E-01,0
77.11090,42.57142,6.000000E+02,1.258341E+02,7.952587E-01,0
77.11120,42.58042,6.000000E+02,1.258341E+02,7.952587E-01,0
77.11151,42.58942,6.000000E+02,1.258341E+02,7.952587E-01,0
77.11181,42.59842,6.000000E+02,1.258341E+02,7.952587E-01,0
77.11212,42.60742,6.000000E+02,1.258341E+02,7.952587E-01,0
77.11242,42.61642,6.000000E+02,1.258341E+02,7.952587E-01,0
77.11273,42.62542,6.000000E+02,1.258341E+02,7.952587E-01,0
77.11303,42.63442,6.000000E+02,1.258341E+02,7.952587E-01,0
77.11333,42.64342,3.526156E+02,4.103951E+02,1.460833E+00,0
77.11364,42.65242,4.667681E+02,2.704079E+02,1.059892E+00,0
77.11394,42.66142,5.637277E+02,1.585496E+02,8.540636E-01,0
77.11425,42.67042,6.130757E+02,1.154271E+02,7.758851E-01,0
77.11455,42.67942,6.387106E+02,9.709448E+01,7.403647E-01,0
77.11486,42.68841,5.577418E+02,1.644894E+02,8.645580E-01,0
77.11517,42.69741,5.405631E+02,1.823550E+02,8.960600E-01,0
77.11547,42.70641,5.698010E+02,1.526778E+02,8.436575E-01,0
77.11578,42.71541,7.089686E+02,5.942145E+01,6.570468E-01,0
77.11608,42.72441,9.000000E+02,1.545801E+01,5.001037E-01,0
77.11639,42.73341,9.000000E+02,1.545801E+01,5.001037E-01,0
77.11670,42.74241,7.868245E+02,3.411935E+01,5.832158E-01,0
77.11700,42.75141,5.766270E+02,1.462663E+02,8.322417E-01,0
77.11731,42.76041,8.846336E+02,1.717703E+01,5.100539E-01,0
77.11761,42.76941,9.000000E+02,1.545801E+01,5.001037E-01,0
77.11792,42.77841,7.521962E+02,4.367199E+01,6.140315E-01,0
77.11823,42.78741,7.081834E+02,5.975357E+01,6.578801E-01,0
77.11854,42.79641,9.000000E+02,1.545801E+01,5.001037E-01,0
77.11884,42.80541,9.000000E+02,1.545801E+01,5.001037E-01,0
77.11915,42.81441,5.175546E+02,2.080657E+02,9.417763E-01,0
77.11946,42.82340,6.395525E+02,9.653745E+01,7.392495E-01,0
77.11976,42.83240,9.000000E+02,1.545801E+01,5.001037E-01,0
77.12007,42.84140,9.000000E+02,1.545801E+01,5.001037E-01,0
77.12038,42.85040,9.000000E+02,1.545801E+01,5.001037E-01,0
77.12069,42.85940,9.000000E+02,1.545801E+01,5.001037E-01,0
77.12100,42.86840,9.000000E+02,1.545801E+01,5.001037E-01,0
77.12131,42.87740,7.722507E+02,3.785088E+01,5.958241E-01,0
77.12161,42.88640,9.000000E+02,1.545801E+01,5.001037E-01,0
77.12192,42.89540,9.000000E+02,1.545801E+01,5.001037E-01,0
77.12223,42.90440,7.742527E+02,3.731460E+01,5.940618E-01,0
77.12254,42.91340,9.000000E+02,1.545801E+01,5.001037E-01,0
77.12285,42.92239,9.000000E+02,1.545801E+01,5.001037E-01,0
77.12316,42.93139,6.274727E+02,1.048004E+02,7.555533E-01,0
77.12347,42.94039,9.000000E+02,1.545801E+01,5.001037E-01,0
77.12378,42.94939,9.000000E+02,1.545801E+01,5.001037E-01,0
77.12409,42.95839,8.627387E+02,1.998741E+01,5.248893E-01,0
77.12440,42.96739,7.309422E+02,5.082139E+01,6.344994E-01,0
77.12471,42.97639,8.225114E+02,2.649491E+01,5.543592E-01,0
77.12502,42.98539,9.000000E+02,1.545801E+01,5.001037E-01,0
77.12533,42.99439,6.995776E+02,6.351194E+01,6.671469E-01,0
77.12564,43.00339,7.368656E+02,4.871976E+01,6.286681E-01,0
77.12595,43.01238,9.000000E+02,1.545801E+01,5.001037E-01,0
77.12626,43.02138,9.000000E+02,1.545801E+01,5.001037E-01,0
77.12657,43.03038,6.763091E+02,7.482858E+01,6.934696E-01,0
77.12688,43.03938,9.000000E+02,1.545801E+01,5.001037E-01,0
77.12719,43.04838,9.000000E+02,1.545801E+01,5.001037E-01,0
77.12750,43.05738,9.000000E+02,1.545801E+01,5.001037E-01,0
77.12781,43.06638,9.000000E+02,1.545801E+01,5.001037E-01,0
77.12812,43.07538,9.000000E+02,1.545801E+01,5.001037E-01,0
77.12844,43.08437,9.000000E+02,1.545801E+01,5.001037E-01,0
77.12875,43.09337,9.000000E+02,1.545801E+01,5.001037E-01,0
77.12906,43.10237,9.000000E+02,1.545801E+01,5.001037E-01,0
77.12937,43.11137,9.000000E+02,1.545801E+01,5.001037E-01,0
77.12968,43.12037,9.000000E+02,1.545801E+01,5.001037E-01,0
77.13000,43.12937,9.000000E+02,1.545801E+01,5.001037E-01,0
77.13031,43.13837,9.000000E+02,1.545801E+01,5.001037E-01,0
77.13062,43.14737,9.000000E+02,1.545801E+01,5.001037E-01,0
77.13093,43.15636,5.927807E+02,1.318934E+02,8.063483E-01,0
77.13125,43.16536,8.960112E+02,1.588579E+01,5.026516E-01,0
77.13156,43.17436,9.000000E+02,1.545801E+01,5.001037E-01,0
77.13187,43.18336,9.000000E+02,1.545801E+01,5.001037E-01,0
77.13219,43.19236,9.000000E+02,1.545801E+01,5.001037E-01,0
77.13250,43.20136,9.000000E+02,1.545801E+01,5.001037E-01,0
77.13281,43.21036,9.000000E+02,1.545801E+01,5.001037E-01,0
77.13313,43.21935,9.000000E+02,1.545801E+01,5.001037E-01,0
77.13344,43.22835,7.755352E+02,3.697515E+01,5.929379E-01,0
77.13376,43.23735,3.760837E+02,3.843726E+02,1.357025E+00,0
77.13407,43.24635,7.148583E+02,5.698671E+01,6.508573E-01,0
77.13438,43.25535,6.586193E+02,8.465542E+01,7.148184E-01,0
77.13470,43.26435,5.703116E+02,1.521912E+02,8.427935E-01,0
77.13501,43.27334,5.964232E+02,1.288082E+02,8.007175E-01,0
77.13533,43.28234,7.111115E+02,5.852420E+01,6.547821E-01,0
77.13564,43.29134,9.000000E+02,1.545801E+01,5.001037E-01,0
77.13596,43.30034,8.344894E+02,2.435194E+01,5.452657E-01,0
77.13627,43.30934,6.372082E+02,9.809539E+01,7.423616E-01,0
77.13659,43.31834,5.313624E+02,1.924031E+02,9.138321E-01,0
77.13690,43.32733,5.010625E+02,2.275991E+02,9.773214E-01,0
77.13722,43.33633,4.875608E+02,2.441585E+02,1.008344E+00,0
77.13753,43.34533,4.919551E+02,2.387195E+02,9.980464E-01,0
77.13785,43.35433,4.779142E+02,2.562430E+02,1.031661E+00,0
77.13817,43.36333,4.742881E+02,2.608305E+02,1.040690E+00,0
77.13848,43.37233,4.623554E+02,2.760613E+02,1.071473E+00,0
77.13880,43.38132,4.356888E+02,3.104612E+02,1.146821E+00,0
77.13912,43.39032,4.035255E+02,3.513507E+02,1.251979E+00,0
77.13943,43.39932,3.630439E+02,3.991255E+02,1.412929E+00,0
77.12033,42.49020,6.000000E+02,1.258341E+02,7.952587E-01,0
77.12064,42.49920,6.000000E+02,1.258341E+02,7.952587E-01,0
77.12094,42.50820,6.000000E+02,1.258341E+02,7.952587E-01,0
77.12125,42.51720,6.000000E+02,1.258341E+02,7.952587E-01,0
77.12155,42.52620,6.000000E+02,1.258341E+02,7.952587E-01,0
77.12186,42.53520,6.000000E+02,1.258341E+02,7.952587E-01,0
77.12216,42.54420,6.000000E+02,1.258341E+02,7.952587E-01,0
77.12247,42.55320,6.000000E+02,1.258341E+02,7.952587E-01,0
77.12277,42.56220,6.000000E+02,1.258341E+02,7.952587E-01,0
77.12308,42.57120,6.000000E+02,1.258341E+02,7.952587E-01,0
77.12338,42.58020,6.000000E+02,1.258341E+02,7.952587E-01,0
77.12369,42.58919,6.000000E+02,1.258341E+02,7.952587E-01,0
77.12399,42.59819,6.000000E+02,1.258341E+02,7.952587E-01,0
77.12430,42.60719,6.000000E+02,1.258341E+02,7.952587E-01,0
77.12461,42.61619,6.000000E+02,1.258341E+02,7.952587E-01,0
77.12491,42.62519,6.000000E+02,1.258341E+02,7.952587E-01,0
77.12522,42.63419,6.000000E+02,1.258341E+02,7.952587E-01,0
77.12552,42.64319,3.443123E+02,4.190014E+02,1.501205E+00,0
77.12583,42.65219,4.762488E+02,2.583471E+02,1.035790E+00,0
77.12614,42.66119,5.519407E+02,1.703882E+02,8.749606E-01,0
77.12644,42.67019,6.237192E+02,1.074883E+02,7.607570E-01,0
77.12675,42.67919,6.983969E+02,6.404491E+01,6.684371E-01,0
77.12706,42.68819,5.830515E+02,1.404150E+02,8.217594E-01,0
77.12737,42.69719,4.278282E+02,3.205789E+02,1.170958E+00,0
77.12767,42.70619,5.508704E+02,1.714917E+02,8.769057E-01,0
77.12798,42.71519,7.555859E+02,4.262831E+01,6.108813E-01,0
77.12829,42.72419,9.000000E+02,1.545801E+01,5.001037E-01,0
77.12860,42.73319,9.000000E+02,1.545801E+01,5.001037E-01,0
